hotspot_id,time_block,historical_violation_count,centroid_lat,centroid_lon,estimated_delay_minutes,resource_cost,confidence_score
0,Monday_1100,9,12.913781872485487,77.63011806976469,15.5,2,0.13636363636363635
0,Monday_1200,2,12.913781872485487,77.63011806976469,5.0,1,0.09090909090909091
0,Monday_1300,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Monday_1400,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Monday_1900,75,12.913781872485487,77.63011806976469,114.5,3,0.4090909090909091
0,Monday_2000,81,12.913781872485487,77.63011806976469,123.5,3,0.7727272727272727
0,Monday_2100,193,12.913781872485487,77.63011806976469,291.5,3,0.9545454545454546
0,Monday_2200,148,12.913781872485487,77.63011806976469,224.0,3,0.8181818181818182
0,Monday_2300,156,12.913781872485487,77.63011806976469,236.0,3,0.7727272727272727
0,Saturday_0000,66,12.913781872485487,77.63011806976469,101.0,3,0.8181818181818182
0,Saturday_0100,42,12.913781872485487,77.63011806976469,65.0,3,0.6363636363636364
0,Saturday_0200,46,12.913781872485487,77.63011806976469,71.0,3,0.5
0,Saturday_0300,59,12.913781872485487,77.63011806976469,90.5,3,0.3181818181818182
0,Saturday_0400,150,12.913781872485487,77.63011806976469,227.0,3,0.7272727272727273
0,Saturday_0500,177,12.913781872485487,77.63011806976469,267.5,3,1.0
0,Saturday_0600,185,12.913781872485487,77.63011806976469,279.5,3,0.8181818181818182
0,Saturday_0700,157,12.913781872485487,77.63011806976469,237.5,3,0.9090909090909091
0,Saturday_0800,120,12.913781872485487,77.63011806976469,182.0,3,0.9545454545454546
0,Saturday_0900,65,12.913781872485487,77.63011806976469,99.5,3,0.5909090909090909
0,Saturday_1000,18,12.913781872485487,77.63011806976469,29.0,3,0.36363636363636365
0,Saturday_1100,15,12.913781872485487,77.63011806976469,24.5,2,0.36363636363636365
0,Saturday_1200,10,12.913781872485487,77.63011806976469,17.0,2,0.18181818181818182
0,Saturday_1300,7,12.913781872485487,77.63011806976469,12.5,2,0.09090909090909091
0,Saturday_1800,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Saturday_1900,44,12.913781872485487,77.63011806976469,68.0,3,0.36363636363636365
0,Saturday_2000,31,12.913781872485487,77.63011806976469,48.5,3,0.5454545454545454
0,Saturday_2100,93,12.913781872485487,77.63011806976469,141.5,3,0.7272727272727273
0,Saturday_2200,151,12.913781872485487,77.63011806976469,228.5,3,0.8636363636363636
0,Saturday_2300,103,12.913781872485487,77.63011806976469,156.5,3,0.6818181818181818
0,Sunday_0000,118,12.913781872485487,77.63011806976469,179.0,3,0.6818181818181818
0,Sunday_0100,61,12.913781872485487,77.63011806976469,93.5,3,0.6363636363636364
0,Sunday_0200,57,12.913781872485487,77.63011806976469,87.5,3,0.5
0,Sunday_0300,64,12.913781872485487,77.63011806976469,98.0,3,0.7272727272727273
0,Sunday_0400,107,12.913781872485487,77.63011806976469,162.5,3,0.6818181818181818
0,Sunday_0500,179,12.913781872485487,77.63011806976469,270.5,3,0.9090909090909091
0,Sunday_0600,168,12.913781872485487,77.63011806976469,254.0,3,0.8636363636363636
0,Sunday_0700,275,12.913781872485487,77.63011806976469,414.5,3,0.9545454545454546
0,Sunday_0800,211,12.913781872485487,77.63011806976469,318.5,3,0.8636363636363636
0,Sunday_0900,129,12.913781872485487,77.63011806976469,195.5,3,0.8636363636363636
0,Sunday_1000,23,12.913781872485487,77.63011806976469,36.5,3,0.4090909090909091
0,Sunday_1100,56,12.913781872485487,77.63011806976469,86.0,3,0.4090909090909091
0,Sunday_1200,39,12.913781872485487,77.63011806976469,60.5,3,0.5909090909090909
0,Sunday_1300,10,12.913781872485487,77.63011806976469,17.0,2,0.2727272727272727
0,Sunday_1400,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Sunday_1800,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Sunday_1900,46,12.913781872485487,77.63011806976469,71.0,3,0.18181818181818182
0,Sunday_2000,132,12.913781872485487,77.63011806976469,200.0,3,0.5909090909090909
0,Sunday_2100,87,12.913781872485487,77.63011806976469,132.5,3,0.5
0,Sunday_2200,125,12.913781872485487,77.63011806976469,189.5,3,0.5
0,Sunday_2300,63,12.913781872485487,77.63011806976469,96.5,3,0.6818181818181818
0,Thursday_0000,69,12.913781872485487,77.63011806976469,105.5,3,0.7272727272727273
0,Thursday_0100,28,12.913781872485487,77.63011806976469,44.0,3,0.5
0,Thursday_0200,50,12.913781872485487,77.63011806976469,77.0,3,0.4090909090909091
0,Thursday_0300,41,12.913781872485487,77.63011806976469,63.5,3,0.5454545454545454
0,Thursday_0400,98,12.913781872485487,77.63011806976469,149.0,3,0.7727272727272727
0,Thursday_0500,170,12.913781872485487,77.63011806976469,257.0,3,0.9090909090909091
0,Thursday_0600,138,12.913781872485487,77.63011806976469,209.0,3,0.8636363636363636
0,Thursday_0700,72,12.913781872485487,77.63011806976469,110.0,3,0.8636363636363636
0,Thursday_0800,75,12.913781872485487,77.63011806976469,114.5,3,0.7272727272727273
0,Thursday_0900,10,12.913781872485487,77.63011806976469,17.0,2,0.2727272727272727
0,Thursday_1000,2,12.913781872485487,77.63011806976469,5.0,1,0.045454545454545456
0,Thursday_1200,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Thursday_1300,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Thursday_1800,11,12.913781872485487,77.63011806976469,18.5,2,0.09090909090909091
0,Thursday_1900,37,12.913781872485487,77.63011806976469,57.5,3,0.2727272727272727
0,Thursday_2000,93,12.913781872485487,77.63011806976469,141.5,3,0.7272727272727273
0,Thursday_2100,111,12.913781872485487,77.63011806976469,168.5,3,0.7272727272727273
0,Thursday_2200,55,12.913781872485487,77.63011806976469,84.5,3,0.6818181818181818
0,Thursday_2300,107,12.913781872485487,77.63011806976469,162.5,3,0.6818181818181818
0,Tuesday_0000,69,12.913781872485487,77.63011806976469,105.5,3,0.7272727272727273
0,Tuesday_0100,38,12.913781872485487,77.63011806976469,59.0,3,0.5454545454545454
0,Tuesday_0200,63,12.913781872485487,77.63011806976469,96.5,3,0.6363636363636364
0,Tuesday_0300,30,12.913781872485487,77.63011806976469,47.0,3,0.45454545454545453
0,Tuesday_0400,59,12.913781872485487,77.63011806976469,90.5,3,0.6363636363636364
0,Tuesday_0500,178,12.913781872485487,77.63011806976469,269.0,3,0.8181818181818182
0,Tuesday_0600,161,12.913781872485487,77.63011806976469,243.5,3,0.9090909090909091
0,Tuesday_0700,197,12.913781872485487,77.63011806976469,297.5,3,0.6363636363636364
0,Tuesday_0800,109,12.913781872485487,77.63011806976469,165.5,3,0.7727272727272727
0,Tuesday_0900,30,12.913781872485487,77.63011806976469,47.0,3,0.36363636363636365
0,Tuesday_1000,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Tuesday_1100,2,12.913781872485487,77.63011806976469,5.0,1,0.045454545454545456
0,Tuesday_1200,1,12.913781872485487,77.63011806976469,3.5,1,0.045454545454545456
0,Tuesday_1800,5,12.913781872485487,77.63011806976469,9.5,1,0.09090909090909091
0,Tuesday_1900,11,12.913781872485487,77.63011806976469,18.5,2,0.2727272727272727
0,Tuesday_2000,138,12.913781872485487,77.63011806976469,209.0,3,0.8181818181818182
0,Tuesday_2100,159,12.913781872485487,77.63011806976469,240.5,3,0.9090909090909091
0,Tuesday_2200,85,12.913781872485487,77.63011806976469,129.5,3,0.7727272727272727
0,Tuesday_2300,101,12.913781872485487,77.63011806976469,153.5,3,0.8636363636363636
0,Wednesday_0000,66,12.913781872485487,77.63011806976469,101.0,3,0.7272727272727273
0,Wednesday_0100,49,12.913781872485487,77.63011806976469,75.5,3,0.5909090909090909
0,Wednesday_0200,97,12.913781872485487,77.63011806976469,147.5,3,0.5909090909090909
